invoiceId,CodeSeq
538108,"22574,22470,22667,22231,21802,21803,21242,72741,22595,21238,22571,22113,20981,20676,22581,22637,22082"
539074,"22169,22894,22197,22624,22617,22897,22654,22729,72802B,22689"
544454,"22241,84459B,21381,85049F,85049C,22694,85049D,21621,22469,22077,22084,21818,22776,85214,85049G,21205,85049H,85205B,79321,84763"
546250,"22749,22750,84459B,21981,22854,22565,20972,84459A,85123A,85206A,21466,22499,21983,21472,22021,22285,22566,85194L"
547088,"21974,21212,21715,48187,22427,82552,21537,21716,82551,22203,22720,22841,22722,48188,48184,22423,21977,20685"
547350,"22985,22091,84077,22030,21889,22623,23177,22557,22029,22534,22045,21790,22418,22622,22548,22097,21888,85227,22489,23176,22138,22549,21508,22491,22693,22197,22434,22617,21913,21704,22149,22139,22492,22551,21918,21890,21891,21912,21829,22533,21507"
559876,"84596L,22554,23146,84596G,22557,20723,23202,22384,23201,84596F,23205,21929,21985,21448,22614,22553,21934,20717,23141,20886,21446,22173,84536A,85038,20974,20973,22147,20996,22385,20725,47471,22386,23140,23207,82482,22212,20727,22469,21874,20718,84536B,20712,21447,20719,22551,84596B,23208,22766,21504,22969,85152,21930,85099B,20724,21967,85099C"
563094,"23169,22161,23090,22162,23146,22295,22158,22154,22427,22155,23035,23093,23329,22153,23075,22173,84978,84949,85062,23330,23057,84792,23055,23154,23027,22297,21390,22219,23156,22212,22294,23153,22296,84406B,23152,23333,17003,23025,22156,23332"
581419,"23292,22532,84077,21498,22434,22966,23313,22952,22531,21497,21495,23158,22899,21917,22441,23579,23349,22453,22970,23351,23505,23352,22529,84536A,23318,22636,79321"
C549041,"21156,21039,22558"
536370,"22659,21035,21913,22326,22544,22661,22540,21883,21724,22726,22492,22629,21731,22900,22727,POST,22631,10002,22728,21791"
547971,"20985,22133,22659,22859,84558A,22851,20659,37501,21327,22132,21467,22979,20975,22383,22411,21591,20978,22759,84509G,84559A,20727,84378,22729,22139,84012,16216,21832,22382,84522,21577,21472,21328"
548952,"22908,22291,23000,21240,20675,22859,22659,22562,22457,22919,22427,22555,22921,22251,22556,21427,22292,22629,22249,21424,22858,22796,22918,21430,22247,22297,22996,22916,22488,22920,22925,22668,47566,22296,22926,22860,22551,22917,22957,22293,21244,22766,21034,20751,22767,22631,22999,21425,22998,22563"
550519,"22697,21212,22652,22522,22923,22521,84991,21561,22524,22383,85123A,23155,22569,22698,20726,20725,23207,22699,15036,22570,21559,22960,22520,23126,85099B,23128,22968,22896,20728,23127"
563659,"22898,21931,22908,21929,22386,85099B,23199,23202,85099F,22367"
567721,"21212,21680,23008,84029E,23245,20675,22039,22554,22784,22326,21394,23432,20723,16008,85049E,21481,22494,85123A,21770,20914,21446,20866,22423,23108,23112,22734,23255,23234,84378,22668,22558,23359,23389,20712,22139,20719,23298,23007,21906,22632,23388,20676,20724,84968E"
575612,"23581,21931,22867,84029E,22091,23356,22775,23583,84927F,22661,23355,22274,20723,21485,23035,21670,22092,20969,20972,22865,21672,22411,22271,22113,21117,21669,22111,23439,22774,22834,22866,22385,21671,23033,22094,21673,20971,22273,23582,22093,22633,20719,22355,22065,20970,20711,84030E,22632,22356,20724,21479,21668"
578520,"20973,23356,20682,23084,22835,22386,23492,22141,22592,22608,22144,23300,23214,22187,23103,21832,22130,85061W,21930,23491,22332,23344,23368"
541845,"22561,21931,22470,22457,22845,21892,22441,21658,22565,22961,22780,22437,22173,22722,21329,22719,21080,84876D,22480,22566,22111,22147,21430,22758,21314,22079,21989,22469,21679,22926,22844,22960,48194,22435,21181,21469,22896,22211,85099C"
548005,"21498,21381,22717,22300,22645,82482,21499,23230,21497,21559,22817,22139,22303,22646,22766,22302,82494L,21506,22508,22718,21500,22301"
557962,"22090,82484,22191,22681,22683,23191,23196,23035,22684,23237,23342,22678,22682,20749,22838,23112,22677,22686,22680,23341,22839,21673,22676,22193,47566,23232,22831,82486,22999,22998,22679,22685,23167,22192"
576778,"23571,84077,47503A,23570,22150,21892,23349,22144,21917,21790,20972,23351,23506,85123A,84949,22489,22620,22549,21791,22737,22086,23130,22739,82483,23131,21914,20971,21915,84347,22142,23489,23103,21918,82486,22766,22130,22735,23397,23323,23569,47503H"
576783,"22505,22086,22734,23435,22910,23313,22736,22400,23522,23534,23521,22398,85049A,23541,22735,23434,85015,84926E,22738,22737,23311"
563262,"72802A,23182,22041,21718,22675,71270,21467,21716,16008,23201,21427,22316,21424,22548,22406,15056BL,15056N,82001S,23168,22197,23198,47351B,47310M,23089,85099B,22135,21428,23167,48173C,21210"
566053,"21212,22417,22973,21165,22661,22652,23300,21975,22951,22988,22414,22203,84991,23205,21166,22174,22970,20717,22412,23297,22620,72586,21213,23307,21976,21179,23241,21914,20718,21915,23309,82600,22960,23301,21181,23397,84992,21175,22356,23426,20724,20728"
581017,"22185,23338,22217,21411,23583,23335,85034C,22776"
574720,"22470,21381,23109,22694,22077,23202,21166,21929,47469,22865,82583,22173,21615,22467,22423,23311,23439,23538,22469,21818,22633,21156,71477,21034,47590A,22189,22632,85152,85099B,20724,23343,84976,23319,21742,72232,21908,23482,21618,22460,85049E,21744,21616,22187,85049A,23074,21429,47590B,17091J,21843,22386,23322,23313,22094,72799C,22075,23480,22367,23543,21164,47591D,21326,22165,72351B,85034B,21175,22356,21287"
568187,"23245,21314,22470,22457,23170,21914,23359,22149,21915,23437,23201,23353,23175,23173,23412,85123A,21181,22673"
575621,"22847,21756,22470,23198,22469,23485,21754,85136C,22629,21592,82582,23331,23321,23334,23333,23330,23332"
C558313,"22629,23245"
557013,"22169,22663,22796,23203,82484,23245,22170,21868,21876,23236,22768,23300,47566,22666,23175,23173,82486,23174,22411,23243,23301,20711,82494L,22423,21174,23092"
560700,"23187,22890,21793,23124,23199,23202,23300,22384,23201,23293,21770,23186,22222,21932,23307,23302,23203,22662,21933,23125,23295,22980,23309,22382,23208,23185,23301,20711,85099B,23308,20728,85099F"
574654,"23169,23320,22991,23319,21742,21928,22982,22092,22411,21588,21094,23188,21563,20685,23439,70006,23084,70007,22094,22558,23480,21709,22560,23559,21034,22942,85099B,21949,21706,85099F"
577479,"82613C,21258,22794,85024B,23486,23275,23150,23081,22483,22317,20914,21259,23491,21429,23197,23263,22110,22197,21430,20725,23265,22318,20727,23328,22580,22578,21914,21704,22282,22469,22175,22579,22766,20829,35001G,21906,21891,22944,21428,90057,22912"
539588,"82484,22835,22607,21539,22193,21627,22622,85123A,22795,22113,21259,21844,84968C,48111,85099B,20676,21479,79321,21464"
560694,"22663,21931,21928,22661,20723,20713,23202,22384,21929,22411,21936,21932,23209,23203,22662,21933,22385,21643,20725,22386,20712,23208,22382,22356,85099B,20724,20728,85099F"
560896,"35638B,84356,48187,84755,22607,23013,22469,22768,47566B,47566,22789,23298,23023,22361,22430,21773,48188,22489,20828"
566926,"22619,21791,21790"
569362,"23541,23527,85152,23540,22469,23532,23525,21174,23132,23543,23403,23529,23536"
576639,"23494,23583,22457,21485,22144,22142,21694,21619,21695,85123A,85034B,84949,22801,22423,85034C"
549576,"22813,20725,22665,22457,23156,22456,22485,22424,20723,23158,22938,22384,23232,22355,22502,23184,22383,21181,23231,22356,22423,20724,20728,22501,85066"
550820,"23073,23065,22796,84974,23146,22770,18097C,84789,21136,84946,21735,22171,23147,85123A,23184,84879,23148,23066"
580998,"22112,23356,48187,22835,22694,23355,23300,82582,23284,21166,21181,23301,22114,21175,84029G,21263,21174,21591"
553547,"22908,22432,22326,22661,23170,23199,21121,22045,22431,22433,22629,21731,16235,22271,21096,21094,21080,22244,23192,22637,22704,21239,23255,23084,20727,21988,21914,23204,20719,22355,22328,23126,POST,84997B,23280,20724,23256,23079"
572664,"20726,21931,22813,22197,23208,21929,22383,22411,20725,20727,22384,23209,23206"
538168,"21212,84029E,22910,22851,22417,22158,22141,22952,21485,22144,85049E,21484,21658,84978,84949,22078,22082,22086,22111,22110,21976,22739,22079,84947,22731,84946,22795,22735,84030E"
557963,"22771,23203,21671,23198,23283,23202,21670,23201,23103,23298,23284,23208,22626,21672,22624,23092,21668,23209,21669"
549124,"22781,22629,22727,22699,22630,22467,22729,22726"
579834,"22492,21544,22299,23310,22144,22565,22566"
542596,"48116,48129,48194,48138,48188,48111,48184,20685,84884A"
564643,"22413,22663,21931,21902,82581,82552,22456,84849D,20723,21900,23202,20713,23300,82551,23201,82578,22384,23200,21770,21901,23242,23209,23302,23203,22385,82567,23241,22729,22726,21907,23204,23206,23298,23208,82600,22727,23301,21899,21930,22356,20724,82580,20728"
562093,"21232,85123A,20725,22095,15056BL,85099B,15056N,20679,85038"
568103,"23290,23286,21249,22991,22331,22220,22037,22029,22712,22951,84997C,23190,22898,21242,21731,22302,22333,23287,23289,84997D,23292,21976,23291,22487,22303,22328,POST,23256,22636,23254,22728,23285,21243"
536823,"82494L,22508,85014A"
565238,"22867,21931,22866,23356,22386,23355,23199,23202,22865,22371,85099B,23188,20728,22379,85099C"
573748,"23012,23571,23245,22554,23490,23583,23546,22470,22141,22694,84836,22555,22037,22274,23170,23497,23013,23171,21136,22507,21790,23175,23541,23174,22744,22271,21770,84949,22423,22048,22940,22086,22197,23130,23531,23084,22083,23207,84947,22026,23230,22469,20971,22273,22696,84946,23530,23060,84879,23172,85053"
566772,"23245,22959,23121,23120,23241,22816,22651,22558,22818,84692,21790,21524,23392,23175,23381,23559,21479,23108,22716"
557431,"23112,22697,23245,21794,22456,22558,47566,84692,23048,23298,21916,23118,47590A,22189,84978,23110,21257,23111,71459,22082,23108,79321,85053"
563233,22173
542778,"21781,22835,21485,22180,22139,21471,21672,22113,21257,84879,48188,22423,84945,22771"
551560,"21792,23073,23161,23162,20837,20840,20836,23160,23164,20838"
557959,"23307,22851,48138,22748,20705,22570,22776,21084,23298,48194,15058A,22981,48173C,21955,20685,22745"
544815,"22908,22915,21340,84755,22219,22420,22421,22469,22077,20903,22087,22398,22576,22335,22499,22419"
556437,"23282,21034,23084,23236,23241,23280,22661,22630"
572133,"22046,22582,23245,23159,POST,21217,22417,22899,22221,23077,22951,22367,22720"
560185,"21212,22090,23298,84077,21746,17003,21977,21975,21915,22563,22586"
572026,"23169,23553,23535,21314,23531,23554,84947,21313,23558,22961,23530,22960,23397,84949,22423,23526"
580634,"22178,22547,23505,22970,23340,22144,22809,21791,21790"
554698,"22961,22089,22717,84978,22652,21407,22558,71459,47566,22993,23190"
570517,"22086,23286,84077,23198,22993,82582,23366,21916,21172,21164,82583,20914,22333,22722,23287,21174,23197,20728,48173C,23285,23209,23367"
548110,21911
547017,"46776E,21843,46000M,20828,46776B,21524,22379"
579789,"22355,21156,21429,21485,23344"
573103,"47590B,47566"
572297,"23456,23136,85123A,23152,82482,82494L,23455,23460"
544703,22202
576633,"23483,22111,22383,20725,22835,22114,23207,82001S"
567483,"23012,23181,22670,21169,23182,23013,23014,21166,23184,82583,23243,85152,22722,21174"
560190,"22171,22319,22617,20727,22457,22619,21892,21155,22138,23209"
547644,"22956,22989,48187,22061,22151,22776,22720,22666,22961,22960,85123A,21164,22055,22423,21877"
559985,"22960,16048,21889,22617,20981,22531,22493,23076,22138,23192,85135B"
553683,"22900,22355,40016,22995,21982,22467,23158"
C539655,84949
553064,"23112,23205,23284,23201"
562015,"22185,84836,23082"
560121,"82011B,85123A"
572545,"21166,21181,21175,21174"
550121,"22148,85123A,22464,21385,22611,22691,21624,22087"
560295,"21544,22970,22971,22900,22659,22068,22616,22660,22988"
580556,"22619,21462"
544331,POST
551566,"22131,22501,47566,22087"
553651,46126A
577069,"90030B,23146,22761,85066"
550198,82482
C577385,"23660,23661"
554052,21034
C560653,M
C566461,23177
C542094,"21537,22236"
574272,"23431,22086"
569881,90014C
550011,"22970,22971,22960"
C540151,21843
561248,"23120,23119"
C562992,22847
555010,21272
C557142,"22965,84378"
541228,"84380,84378"
553652,20826
558377,37423
C538805,22623
578478,72807C
561499,72709
560367,84968F
C561237,23198
536747,"85049A,22866,22834,22865,16156S,85049C,85049F,85049G,22632,85049H,85049E,22633"
537262,"22867,21931,22890,20675,21733,22158,22683,22424,22684,22644,21973,22414,84997C,22109,22365,22411,22772,48188,15056N,22650,22669,21955,20685,48185,22111,84997A,21976,22197,21430,22834,22866,22680,48138,22645,22580,22691,20712,21907,22633,82486,84985A,22382,84406B,71477,22646,22795,22114,22632,21930,84997B,85099B,48111,22685,85099C"
537335,"22941,35597A,22617,20731,22748,22694,22699,22746,22747,22186,22666,84522,22411,20749,22735,47480,35597B,20717,20757,21935,85048,22745,22086"
537438,22959
537676,"22926,22567,22495,22915,22953,21906,22555,22557"
537830,"21363,22697,20761,84580,22470,20727,22694,22469,20764,21034,84341B,84971S,22423,85048,22086"
538101,35001W
538417,"20725,21034,22371,21463,22791,22746,47591B,20728,22745,22892"
538511,"79067,21041,22348,21035,79144B,22625,22212,84510A,47559B,90002D,84660B,22747,84520B,21259,20724,82580"
538812,"72741,20963,22660,20966,22422,20961"
538895,"90210D,85184C,84660A,22610,35961,84660B,85180B,82613D,85180A,22486,84826,84660C,22647,82613B,84827"
539604,79321
539609,"22697,21707,22561,22834,84580,22623,22621,22699,21484,22720,85185D,21890,22423,21706,22549,21791,85185B"
540015,"21212,22985,22720,22178,21481,22961,22271,20914,22722,21877,85038,79321,20726,22072,22704,20725,22711,21539,21527,22726,22913,22960,22727,22969,84879,21871,22930,22914"
541149,"22449,22451,22450"
541809,"22112,21212,22910,21381,22069,22694,22652,22555,22077,21211,20723,21485,84991,22076,22747,21524,47559b,21929,22730,21329,22423,20960,20685,22111,22734,48187,85123a,85049g,21673,20718,21082,84692,21078,22328,22646,22382,84031A,22631,84029G,22327,20676,22499,20724,20961,20728,21668,21931,22089,20675,21556,22748,22326,21215,22417,20963,21327,21864,22384,21484,22411,21934,20717,22654,20677,22637,21955,22745,21669,20726,84380,22110,84997b,22835,20727,20734,22746,21523,22367,20719,22355,22690,22725,84030e,21930,22356,22380,22088,22728"
542565,84664
542914,"22663,21931,22131,21928,20713,22384,20972,21929,22383,22411,21564,21355,21563,22385,20725,22386,22196,22195,22367,20712,20719,21257,20711,21930,85099B,22634,20728,85099F,85099C"
543120,"22116,21755,21381,48138,35965,22117,22570,21524,22565,22690,84751B,48194,22435,21181,20970,22569,20967,21174,48173C,20685"
543911,"85215,22112,20985,21911,22413,21165,82552,21908,21485,82551,22200,21166,21700,82583,85150,22111,47590B,82567,48138,22117,22195,84050,21231,21832,21232,85152,21175,22207,21910,20961"
544147,"21703,21704,21705"
544651,"21212,22268,82483,22083,22997,47580,21231,22367,84050,22993,22267,22898,22059,82486,21232,84992,22173,84978,21875,21873,22897,22719,21213"
545083,"21481,22659,22619,21116,22499"
545684,"21731,22960,21558,35004B,22968,22729,21559"
545915,"21609,22241,22291,84509A,22457,84509B,84510A,21136,22148,22829,84879,22832,17013D,21613,21668,21669"
546434,"22977,84563B,22326,22760,22487,21242,22328,84563A,22168,22975,POST,22333,84997B,22501,84997D"
546980,"22697,22890,22072,21843,22064,21217,21928,22699,22071,22776,22487,22507,84884A,22961,22960,22411,22189,85099B,15044A,15044B,22423,22698,21623"
547221,"22560,22169,22328,22171,84879,22652,21982,22654,22899,22962,21986"
547593,20785
547788,"21191,22697,23000,85186C,21984,21090,84683,21195,22694,22183,22029,22441,22817,22982,84884A,22178,22666,23183,20663,21354,15058A,22722,22673,21094,22423,85204,22501,21213,85131D,17012A,21643,20725,21937,22807,84510A,22485,22839,21455,84692,90018A,17012C,23007,22960,48194,22189,22897,22025,22499,DOT,21931,21533,85131B,37501,23177,22979,35912B,21422,84912B,22502,22472,21564,21638,21205,21096,21108,21508,75049L,22376,20707,20726,21843,22421,21621,21454,21874,21539,22558,22983,22821,22957,21714,35915C,22355,21209,20751,72807A,84968C,90019A,21713,21212,84924A,22859,22907,21012,84580,22457,22465,21086,22424,72818,72598,21716,21398,21992,85186A,21002,22173,35915B,22843,22858,23176,21442,22138,22698,22686,22662,22341,22023,22837,22740,22487,84946,23184,82613B,22800,84992,22035,20931,84913A,22999,21507,21472,22602,22413,22908,22030,22326,22607,22845,82578,21980,22418,21208,85123A,22674,22678,20717,21192,20866,22222,47481,21990,84796B,21609,22241,21976,22617,22026,22219,85025B,22699,22245,47559B,21109,84970S,21523,21559,21231,47566,20719,22815,21506,22101,21088,21200,21210,90197B"
547885,"22178,21714,22841,22483,22801,22993,22840"
548323,"84313C,22750,62086A,84568,23126,22066,22123,20971,22273"
548339,21827
549186,84997C
549668,23009
550651,"21974,85208,85186C,21868,17107D,22919,22555,22077,21900,22776,22982,21166,23183,22861,22722,22518,21213,22197,20725,21397,21937,23140,21399,21584,22283,21123,22727,21068,22429,22517,21403,22523,21174,82580,85049C,22427,85049D,22979,22384,85049E,21067,22284,22553,21402,23141,21875,21932,21401,22916,22920,22193,21624,22926,21714,21164,20751,21899,21175,21871,22978,21713,21212,37413,22859,22191,22557,22522,20723,22521,84991,21975,21398,84375,21873,22266,21877,22858,22138,22516,22967,21623,23181,21933,21124,21122,22925,37370,23179,22917,21078,23184,22520,22478,21034,21181,84992,22585,85049G,85152,23132,20752,22426,22813,22851,21928,21121,35921,22267,22584,21625,21591,22425,22285,84380,22918,22477,22980,22551,40016,84987,23135,22611,21428,22728"
550711,"82484,22189,22507"
550885,"84380,48185,22966,21937,23142,22776,84991,22993,21471,22502,22960,22969,84375,21770,84987,85152,22978,20728,22501"
550941,"22090,22252,22291,22089,22639,85131A,84755,84508C,22151,21136,21524,15044C,22284,22336,21787,23194,85061W,21770,84927E,23176,22669,21955,84279B,84927A,22604,82567,35265,22219,22084,84508B,21135,22948,47566,22643,23184,21181,47578A,22189,84879,21175,15044D,15044B,15044A,23061,22156,22912"
551276,"21533,21240,22326,22457,79030G,21535,20914,21936,85144,21932,71459,84658,20726,22956,21933,21843,21937,23207,23283,22558,21584,22993,23206,22926,47566,23208,22328,21916,85141,21238,22841,21713"
551961,"22505,22112,22906,23255,22904,22903,22740,23133,22550,21790,22741,22672,23152,21888,22968,22671,23132,22636,85066"
552248,"22095,22084,22085"
552524,22789
552846,"POST,23254"
552865,"22970,22900,22659,22053,21557,22911,22616,22384,22139,22713"
552975,"22697,22915,22805,21012,22919,22845,22921,21975,23200,79000,22361,21934,22722,22423,22700,21935,85175,22399,22698,22918,22197,22778,21671,22916,22699,22920,22925,22792,21673,22928,22853,84832,20712,22487,84946,22917,21735,22773,20711,84970L,21775,21668"
554026,"22697,23172,23170,22423,23171,22316"
554129,"21508,22297,22295,21718,22083,22729,21136,21907,21509,22725,85123A,16049,84879,21175,82580,21507"
554299,20975
554494,"85199L,22457,20723,22982,21670,23088,15044C,22666,21658,22464,22383,22829,22730,21558,15056BL,22467,21936,20725,22665,22469,21155,22792,22139,72351A,23298,84879,21257,84971S,15044A,21775,20724,21668,22379,15039,82581,22979,82578,21421,23093,21260,23162,23138,79000,23110,84978,15056N,84945,23178,23168,21669,20726,23065,23084,22348,84569D,21671,20727,22219,21991,22630,84970S,71053,21559,22352,23103,22355,82600,21774,21232,22725,23152,21326,15044D,15044B,23066"
554821,"23147,23146,23148"
554936,"84988,22464,21213"
556068,21402
556429,"21931,22686,22089,21430,22385,22297,82482,22386,23199,20712,37340,21929,21672,22411,22569,20717,20711,21930,85099B,15056bl,20828,20676,22679,84997a,22685,DOT"
556845,"21212,23286,22851,22170,16161P,23236,21165,21499,23049,23229,23202,23300,22045,23244,23235,85123A,23287,23054,23238,21936,23242,21080,23082,71459,22354,21500,22169,22051,23307,23302,23052,22197,21430,23203,20727,21124,23241,21122,23240,21497,22050,47566,21078,23309,23208,21164,23243,23301,16161U,85099B,23288,21428,21174,23285,22710"
556918,21137
557305,"22561,72819,22623,21733,21718,23067,17107D,20969,23321,21888,21429,22650,20828,22167,21080,71459,22669,72807B,20978,21715,23302,23255,47574A,22645,82482,22469,22668,20718,20979,47566,21462,20977,23298,21078,22766,20970,23301,82494L,23256,23254,23092"
557476,"22197,22991,23245,22041,21137,23240,20679,23202,22726,47566,22720,23237,21166,15056BL,15056N,23108"
558260,"21931,23203,22385,47574A,22386,16259,20713,23202,20712,21374,20984,85099B,85099F,85099C"
558620,"21931,85035A,85024B,85026B,23202,23205,85014B,84913B,85035C,85025C,85036B,22411,21259,85023B,85035B,85014A,75049L,21755,85036A,82483,85024C,82482,85025B,20718,22355,82486,85036C,22276,21257,82494L,85099B,84913A,20724,85020,85099C"
559023,"22492,22560,20972,21703,22489,22149"
559201,"84946,22626,21411,22624,22625,22627"
559367,"23012,20752,22220,23245,20754,23013,23014,22557,22979,72741,22969,84879,22182,22222,23076,22978,21391"
560010,"20726,23203,22707,23255,21498,22326,22381,23230,21499,22384,22149,23232,23208,22382,22328,23231,23254,20728,21500"
560239,"21212,23294,84077,22470,21114,21499,22456,22555,23229,22557,22077,22747,21670,20749,21770,85227,21198,22627,10133,21442,22138,21500,21430,22469,22282,21915,85230E,22442,35651,23298,22595,82486,21916,22766,22969,23243,85049G,22692,84006,21977,21199,82484,22915,22966,16161P,22224,22150,22748,22619,22427,22845,85095,22534,22720,22961,21260,23118,20914,23110,21888,22745,21108,85066,21340,22083,84378,21379,22746,71053,21559,22149,84012,22990,22844,21115,23301,23126,23152,21577,22430,20984,22762"
560299,"84976,21359,22707,21498,16161P,22047,37340,22507,22398,22403,22706,37327,22508,23076,22669,84929,21990,82482,22668,20832,21495,22763,84818,23298,85183A,85183B,22066,82494L,21993,23092,22762"
560441,"20704,22605,15044D,15044A,20705,22606"
560976,"21212,23307,22417,22699,21975,84991"
561097,"23012,21212,23203,23207,48188,23013,48111,23014,23202,21977,21975,23201,21210"
561111,"22090,21988,21380,47566B,47599A"
561132,"85123A,23226,84971S,22427"
562365,"22697,21823,22695,22786,22625,22577,23322,22694,23170,22699,23171,47585A,22844,85123A,23321,23135,23172,22423,22698,22737,22501,22602"
562606,23293
562940,"48185,22365,21523"
563012,"22208,21212,22481,23000,22300,22439,20963,22210,84509C,22077,22384,21975,23005,21561,22898,22900,23321,23334,84510C,22437,21558,23297,23238,23188,22082,23192,22440,22737,22906,22734,20725,22996,20727,23240,23002,21559,22352,22582,22436,84992,23333,22209,23308,16238,20961,22211,20728,22301,23332"
563038,"84508A,22725,22625,22727,21704,22998,22726"
563210,"21533,23129,22470,84638,23313,22457,23109,22488,23322,21900,22746,22144,37340,23329,22142,23298,21535,85123A,82580,23330,21534,20685"
563698,"20725,85170B,90206C,22904,23240,23300,23275,90200E,23350,21735,22690,22081,21172,23301,22080,84879,90014C,85099B,84997D,20685"
564021,"21929,21755,47566,23285"
564045,"22798,22801,22423"
564811,22385
565306,21830
565324,"22131,22910,22952,22816,85032D,22845,23349,22818,23353,22961,23338,84988,22730,85014A,22689,21216,22086,20725,23341,23198,23234,22852,22193,22909,22726,22853,22950,23350,22844,22727,22732,22728,21210,23343"
565398,"23154,79190B,22197,82484,82483,82482,23156,22997,22667,79190D,23005,22666,85123A,79190A,22998,79321"
565459,"84508A,22725,21704,22998,22726,21790"
565611,"22739,22910,23340,22952,21485,23349,22950,22909,21484,21257,23376,23297,23318,23168,22738"
565668,"21755,21668,21670,21669"
565995,"22413,22090,22867,21169,21889,22150,22619,22457,82581,82551,82578,21790,21705,22865,21172,85123A,21888,85150,22138,20725,22617,22621,23207,21914,22139,21915,21922,23298,23208,22382,22960,23301,82580,20728"
566115,"22449,23290,21680,22326,21981,22029,22712,22726,23237,22418,23381,22727,POST,22614,20981,23076,23256,23119,23254,22728,84997D,22753"
566711,21578
567819,"23307,23203,23356,22910,23371,22835,22154,23355,21914,22155,21915,85176,22560,22551,85178,22153,23370,23504,22972,85099B,23503,22086"
569230,"46000U,22697,23247,23245,47503A,22794,21876,23170,22456,22507,23395,21166,82583,22361,22722,23186,22423,84536A,22698,23396,22364,22098,22645,23014,21181,23243,23397,85152,82494L,23172,23406,22360,82580,23427,82484,21169,46000M,23171,21845,23394,85123A,23321,23110,21875,22989,82567,82482,23328,23234,22488,23322,22699,21907,23418,23103,82011B,21294,21905,23323,22430,22359,21530,23393,85053"
569386,"23284,23530,23535,23541,23531,23539,23544,23526,23534"
569731,"23298,21078,23208,23203,22411,20725,84755,23328,23241,85099B,22188,23202,23209"
570206,"21745,48185,21524"
570467,"21974,37448,22848,21212,21499,22029,23229,22712,23349,84991,23353,22649,23518,21524,23351,23513,22974,23293,22199,22972,23514,23289,37495,22138,22949,22204,23311,23372,48185,22046,22734,84509A,23255,21058,22959,21124,23014,21122,22736,22938,23077,22139,21915,23165,21123,47590A,21891,23354,22360,23256,23167,22738,21668,22449,23290,22090,21498,22708,16161P,22326,22417,22619,21121,22951,22818,22720,22027,22706,23166,23434,22048,22399,22737,21669,23078,23292,21976,47590B,22989,22739,22922,21671,23156,22668,23291,47559B,22983,21231,22050,22492,22551,21059,23309,21232,23159,84987,21577,20750,23254,23367,21210"
570499,"21212,21240,22220,22907,35970,21498,22577,22554,16161P,21217,22141,21499,21537,22768,21154,84997C,22600,22217,22464,22594,21331,20981,21080,22138,21500,84997D,21216,20983,21239,21035,20725,21340,23020,84378,35961,22578,21286,22196,22215,22139,20977,22579,22766,22130,22593,22571,22767,23094,21906,POST,21326,84806B,22103,21977,21210"
572192,"22784,22381,22572,22061,22456,72818,22144,23329,23068,23351,85035C,22865,35833P,21558,21329,22650,22138,22940,23263,21158,22086,22169,85036A,20725,22580,23267,20971,22139,22633,21156,23264,72817,22189,85152,82494L,23354,85034C,23343,21931,85035A,21733,23269,84836,21327,20679,22384,20969,85123A,20914,21385,85014A,23330,85034A,84380,22759,22617,20727,22621,82482,84378,21559,22367,23103,23270,22975,21479,23344,21328"
572287,"23012,23320,23249,23319,22158,23486,23170,23013,22424,22799,72818,37446,22776,37340,85049E,22186,23250,23487,23318,22809,23311,20973,48185,22086,22911,23313,23156,22909,23133,23161,23048,23159,21034,84879,84006,20724,22810,21328,23252"
572832,M
573032,"23274,22470,23109,21408,22572,22599,84347,22720,22142,21694,23329,22818,23333,22044,21263,23330,22043"
573999,"37448,23113,22470,20836,37447,22061,85094,37446,22979,22063,22092,22666,21929,23321,20839,22173,37450,23423,22722,21824,22055,22627,23154,84509A,22625,23322,84509B,23198,22469,22094,47559B,22195,37449,22059,22626,22690,22646,22065,21232,22624,23159,23243,21930,22057,22978"
574836,"22910,22470,23319,22952,22141,23349,22947,23353,22118,23351,22622,22594,84978,22940,23311,22086,22734,23265,23313,23322,23266,22909,47566,22595,23298,46000S,22593,23264,22189,23354,21912,22810,23393"
574893,"22697,21931,21733,23583,84032B,22274,21618,23202,21705,21619,22383,85123A,22271,21934,20981,20982,21935,22940,21932,23209,20983,21933,23365,22699,21122,84347,22142,21592,23103,23208,22382,22801,23367,20728"
575034,"22208,84031B,22749,23122,22131,21947,22095,21889,23120,22607,23101,23390,22666,22629,M,23506,21873,21558,85014A,22654,84032A,23372,22197,23371,22630,23389,21559,21818,21872,84692,22382,21034,22635,21063,35598D,22634,23354,22209,20961,23102,23345"
575068,"23203,20725,23583,23199,20718,22384,23204,23205,21929,22355,22382,20717,85099B,20724,23209"
575141,"22112,23581,21931,23294,23274,23182,23355,23199,22384,23201,21929,23366,20975,22383,23293,20973,22385,23371,23295,23424,23582,84832,20979,22841,23301,23370,47590A,22114,21930,85099B,23681,21479,23367,20728,23296"
575163,"22473,22475"
575942,"21977,21212,20983,21498,23245,16161P,23660,85019A,23232,22720,23545,23445,22027,23366,23243,23475,22963,23493,23367,23473,21210,22962,23368"
576642,"23112,72819,21411,21429,23145,71053,21693,23144,85066"
576654,"22449,23581,22112,21931,22784,21928,23202,85014B,85035C,21929,22411,85023B,85014A,21935,22450,23203,85024C,22386,85025B,20718,71053,23582,22355,85036C,22114,85099B,20724,85020,85099C"
